TrackId,SongName,Artist,SpotifyArtistId,ReleaseDate,Label
2H8Y0Jw2yHtouAeyVeX8dn,Loss,Módl,5bzrxLDkRjaILjtqXWppAC,4/3/2020,Módl
2GxDGMUm4mKTVW8UyhTR6a,Isolation,Jonny Ong,1mIf4tLRj9nww55KZwBEYm,4/3/2020,Sound Portal Studios
2GTSl3370gYYq0zud0bj7K,KISS ME,BAYNK,28yVvEvA2lT3K5RNIhV1Dj,4/3/2020,AllPoints
2GQedSZJKsgjeHIvFlKrzZ,Stardust,Kahnin,7DCknTbREZ6aG4DGihWUdL,4/3/2020,Silica Records
2GmGy1eJTvPACm3ekX0hxD,Migration of Souls,M. Ward,6nXSnNEdLuKTzAQozRtqiI,4/3/2020,Anti/Epitaph
2G2jHgOFgbRcyoU3EfLsYc,Tantão Assim - aoVivo,Leo & Junior,5fPYgkuPrNbPxyjGXGSCKn,4/3/2020,WORD HITS
2K1hsMf2MZ5lRN2dEDalAv,Messy,Coi Leray,6AMd49uBDJfhf30Ak2QR5s,4/3/2020,Republic Records
2JwFuyHAm2iahd89lCks0J,Existential Dread,Thundercat,4frXpPxQQZwbCu3eTGnZEw,4/3/2020,Brainfeeder
2JOokHyLGsQaCZ4HfanmYX,Crozier,Jenny Yim,42XzemZAMoZo0UrjvR69Xi,4/3/2020,Clover Music Hawaii
2jupP59Kd2ju3dXF8kaTfr,Low Key,Some Tones,1c0rtZv6f74HgYicIJKRdR,4/3/2020,Some Tones
2kgSXkd2Aoslgsg3DOhhQQ,Ego Overdose,Besomorph,619CzMJPPWrCeZwx5qw6ko,4/3/2020,Indiemono & Magic Music
2K8ZO92IWTr5q28XWYHNIj,No Me Llames,Jerry Di,7f02bxFbZIOVdSbYRNYvLT,4/3/2020,Nacho
2kBq5cn4PEPDUsMljQkTkf,Little Things (with Quinn XCII & Chelsea Cutler),Louis The Child,7wg1qvie3KqDNQbAkTdbX0,4/3/2020,Louis The Child / Interscope
2Jd4iXx8AjCQGEtaj3SCF8,Gone,Kristoffer Wallin,0mn754DaAJCH4nYkvB3IzT,4/3/2020,W Music Records
2JeGzjXOsay0horO11Cym8,The One,Fajro,6qXJvmsHF07H63WpinU1im,4/3/2020,Loud Memory
2jJHK1pVdTtaiYSytaKirR,Bad Habit,Lawson Hull,218354K2Ph7ewCzbVvGe0K,4/3/2020,Lawson Hull
2J4RtxMsoGtgpYskAm819w,Les Autres,Les Gordon,4UqXejsLj7uwZmzQ9vkmg8,4/3/2020,Arista France
2j6LYvTlF8cCP7gq6sZkON,The Things We Lose,Tobias the Owl,352x0b1eSzA09D2JGfP2ec,4/3/2020,1615304 Records DK2
2jcaxoDUJgbg08jgloeKx3,Strange Feelings,Xicocas,7blEj1OmzbdotbJ9t165Cm,4/3/2020,Xicocas
2i52hcNgy0k0pPNyEWw7ub,Loto,Made in M,5schXx0Ys4N52iU7On2j4c,4/3/2020,Sichtexot
2IlsjnFwmKY8QTj5k6Udc6,Falaise D' Étretat,Michele Nobler,3c77k7JBsnl7h72xlCuaS2,4/3/2020,Michele Nobler
2H1fHg8xBMEBv9b00hYGSu,Competition - La Felix Remix,Dylan Rockoff,2L2hppNg0A5WfGJTChIJL5,4/3/2020,SunPop Music
2hleQlJXUQUMMa37k2YU3T,Rave,DARE,02eb1a5w6WooFYdA5mCvEt,4/3/2020,CHARGE RCRDS
2hnhR3qeyZuXOLtFpzN4el,Intro,D₹V,5CUHx7NllJkKuAzrYIikDE,4/3/2020,₹ECORDS
2KLYO66vDcnS2wg1qAFoQy,Next Man Up,Donnie Napier,15wJKdD59zL6oR3GWlutI2,4/3/2020,Donnie Napier
2lMHqOdKGiV8nDQRILzrCk,Slow Down,Jared Minnix,2GXNpaddQJ98IyslS7fB5S,4/3/2020,Jared Minnix Music
2LTQH63qF7hxrDfWEtkjBK,Righteous,Flowzus,5nhVBUjH1SA0T59eKdp0ZJ,4/3/2020,Gladstone
2lv89qFVt1SVoAq6Pzx25d,Iles,Zed Yun Pavarotti,2TM7WyJwjfD5wKyX9OtIWJ,4/3/2020,Artside / Caroline
2M2atgt1af70aqMrEpFGol,Ghost,Prodi. J,1oq7Ylq7O1khGKEjOFvRYr,4/3/2020,1768347 Records DK2
2MbJesiI2SwiaVeHfaMOYl,"Paper Cuts, Pt. 1",SiegeTheNight,0bu9Btc8fru7KZuKCkieiU,4/3/2020,846330 Records DK
2mfTRWrSm9vpISvAqWQSMq,Fantasmas,Mediapunta,5xY6SlOCuhGk2SW4Zx2dkx,4/3/2020,Sonido Muchacho
2MvuC5KYKplLdcBcqFpmjd,Sin City,Black Atlass,7AbKOHOvn27dK0FOiboAno,4/3/2020,Republic Records
2nllhNyqQlRXBRtsGBcyLl,Diese Zeit,Loz Tinitoz,4jI13NhVUxwgnW7GBs7MKH,4/3/2020,ES&L Entertainment
2NM8mLc5PUP23RAbUbOpQ5,No Slowin' Down,FatBoiEnt,1ySzu3kmLAmWNVSAhVGmT3,4/3/2020,FatBoiEnt
2NTAj2eLiucp3rLy3eDTT4,Bobble Heads,SoSoon,0ArDNokVqTIQ52rbYujqzx,4/3/2020,SoSoon Music
2t4XWBWCWUVxBq8Fwd6b5u,Ballin,Nino Bags,1Gu6VWsKdiouXB1L2ClFqR,4/3/2020,Nino Bags
2sZfKuApMUJp6pTanBuMPH,Louis Birkin (Remix),Rayven Justice,0m9husdLSRyNHOuxFAr5hB,4/3/2020,Do It Justice Music
2sQE5CdFsJ2TVlEiJMu1RS,Altura,Les Gordon,4UqXejsLj7uwZmzQ9vkmg8,4/3/2020,Arista France
2sSMP6lo0AdZwkvmbaIXUz,Dirt Bomb,T Man,2qc3ARdNE4UUK8tqE9SxF3,4/3/2020,Liferdef
2TXXHM6vkThcXJVLwhw2nz,Distant Light,Salt Of The Sound,0S3L6vtzNN4ArFWH2709SB,4/3/2020,Echoes Blue Music
2u8fkFvb0n4vY5D495A4En,Lets All Go to the Hospital,J-Theo,7yS9Nen4G1EJGg9x2DGZPZ,4/3/2020,BLVCKSHEEPCVLT
2TUVJoknlMsMD03ePTfN0b,Pigs,Snash,34vKcVb8KHcZzOJgokh0Y4,4/3/2020,7 West Music
2sbyP2O8cwV1URfmmrpxiE,Let's Go to Mars,Edwin Boulevard,3fDDI8nQkygLTCCikSpcga,4/3/2020,Palm Tree Studios
2s8xa8fkNBFvnVy2kXT6hq,Sell Your Soul,Sean Thomas,723AitratOLzWOT1ejUoaB,4/3/2020,I Love You Mom Records
2ShvTyfnjRWVjNB6vmu5Bb,Who Needs Love,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,4/3/2020,Interscope Records
2r7TwHFlJ25UHF28NqjD2X,After Hours,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,4/3/2020,Republic Records
2qz1vGLzlQf0Xc2dlfhOEA,EmOGs,Salaam Remi,0rlS0SzVFk8BoiAW0fGBbN,4/3/2020,Louder Than Life Records
2qYA7K0w6csy1VWunViT3y,Pilot Light,Jann Klose,1csVkdRxOIO5TkhZCPQxIR,4/3/2020,BIGMGMT
2RhvtRFRbVHzKa07Xdu4DS,Baby,Anto,1GE165o9hlsv2zQETzQix7,4/3/2020,House Essential Records
2Pjmqr1yy4gEu6ufZsjV1n,Outro Patamar,JULIA RZND,4ub6t76LVmFMXg1MK0A4fX,4/3/2020,48k Records
2piLqFk8UVrUOPZnFLzAJO,Do You Wanna Boom Boom,Linda Varg,3VOmLCCFgGTtFJKLza3fwp,4/3/2020,Spinnup
2PLyHRvYgKV8ky1zLKVes7,Quite Fast,SoundMedicine,0VYS3smBCcAj1yp47cZ1cj,4/3/2020,SoundMed Records
2Pm196WWKXzru1ZU7wI7cL,Asteroid Blues,Yves Tumor,0qu422H5MOoQxGjd4IzHbS,4/3/2020,Warp Records
2PLQzd0VmN9Y4bJ6kAZE7z,New Phone Who This,Bonus Points,3GlCVMFRzrZ3FGtt4apejf,4/3/2020,Bonus Points
2PGwIJJisM9FJ0H3krC6kQ,Hopeless - JT Donaldson Remix,Dirtytwo,7CVxeOQgRk6nROT4nkHhAi,4/3/2020,Sub_Urban
2q8Xm7hsHM6eJ5PtaLAhvb,Pull Up,Odon,5U5DGNkTljEkEMzmJF2qsw,4/3/2020,ODNDADDY
2q90tfPdafLV1ShnN269qt,Closer To God,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,4/3/2020,Ultra Records
2Q04BmXs7Sr7ThizTmERj6,Young Once,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,4/3/2020,MCA Nashville
2QIbiBkgr2pepvCkmWi3Vn,Faith,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,4/3/2020,Republic Records
2QN1Zzw0qNdGVjMrsaq6Hq,I'm Really Him,Skooly,4gB2Nnsapxi4chX9f5zgku,4/3/2020,The Real University
2pdPPxgd0QrmggrvlnWNgE,Don't Be Mad At Me,Problem,0399oiMcmbOzzsYQDNYqxn,4/3/2020,Rostrum Records
2p98gEEHwXgXP0JLPu99Md,On My Way Home,Trevor Knight,7srmrxaVBAPFgbewYGgVrd,4/3/2020,Trevor Knight
2Oy3qVwXiYLFLo8Jcnx9aU,Nutty Professor Freestyle,Big Baby Scumbag,3WjxW7xt0RCSotYoQBzEXB,4/3/2020,Big Baby Scumbag
2OUkdoJhVuEZz6Vg3Y5phI,Destruirme,Gearbox,2tNhlgOOfQ1JdO4uGLryjq,4/3/2020,Alto Studios
2OB2aVCoMbtnRGDsfNslUu,No Tomorrow,iamsimon,7pcSKgv5UuVxHPVU61q6do,4/3/2020,Ocean Music Group
2nwVjzIBCzFvnCajiOAWUb,On Ten,Coop,0ivRqHXxL3ghMn0vvs1urP,4/3/2020,Run It Records
2nZ3LmQbY2rEd4awJVkQpd,Pretty Venom (Interlude),All Time Low,46gyXjRIvN1NL1eCB8GBxo,4/3/2020,Fueled By Ramen
39EM24NADUHcf6vcZIFWKf,Lullaby,Lætitia,4Nirbjxiir4YAdEBLeHOP7,4/3/2020,Lætitia
395Qo19WjyoJxpoWhlZ6AI,The Cave,Formal Chicken,5k3Cw8TfLQt40L5dbqxJKD,4/3/2020,Strange Fruits
38r6OycQYOTldNVy5xJuQG,Would You Be Happy,Logvn,7yI4dvTi4TMesN6sldSbem,4/3/2020,"Logvn, LLC"
38Rzz4JOpJ6mjoWxEU3gZg,Coming Down - Dux n Bass Remix,Sikdope,3EXfNuPuR3OFEdlyoSutcG,4/3/2020,Spinnin' Records
38uNCW1do0LKfMIt4MDkPo,Missed You - Bonus Track,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,4/3/2020,Republic Records
37dd3kaoUxKPfmLajkLb9U,Second Language (Intro),Minor Science,7xkfvmfvOfMBZmIGKaLtzi,4/3/2020,Whities
3bcGbFjGRIFhWqatZmqhq1,Go Out (feat. Yo Gotti & Stunna Girl),Miles Morrison,31Ql5awVZuu6X77rOZel8z,4/3/2020,Epic
3aqYnxtzYmiFLRCPoUZgMk,Lie Machine,Maurice Lessing,6Y4NTIEU6tHHoxM3s0FO4r,4/3/2020,Loud Memory
3AkjRXP9Tm3iL0d8LH02Mx,III.,Katya Richardson,7CZSwOH9vGqNdCLq64vpk5,4/3/2020,Katya Richardson Music
3a7GQzLwKUPpOQy5goDkUc,Boca de Serpiente,Mediapunta,5xY6SlOCuhGk2SW4Zx2dkx,4/3/2020,Sonido Muchacho
34DmlVutE1oCN5wRL5OGxW,BROOKLYN,JOYRYDE,24neLwyYRyj4ItaGnFeIT0,4/3/2020,HARD Recs
3531XbFMTF7mMhaSPCOKNg,Cuando,Jerry Di,7f02bxFbZIOVdSbYRNYvLT,4/3/2020,Nacho
34r08IGMmJWUJqkmX9dMRb,Nox - (Original Mix),Foreach,3JauRtK19I2WRw2Rm9qERR,4/3/2020,Sengiley Recordings
356X9AHexTmUwTAz61nV0p,Been Thru This Before (with Giggs & SAINt JHN),Marshmello,64KEffDW9EtZ1y2vBYgq8T,4/3/2020,Joytime Collective
359ajSjkBsZaUr2s6TR4tV,Stratego,Amtrac,3ifxHfYz2pqHku0bwx8H5J,4/3/2020,Openers/RCA Records
35iIrG0JBACeOsSHwczgSH,Spitta,T Man,2qc3ARdNE4UUK8tqE9SxF3,4/3/2020,Liferdef
35nAWYVujq1ag17RFA2bTX,The Sweet Life,Kode Break,1lKxWf01nV4pJqCflSMhkb,4/3/2020,Extinction Parade Records
36GG1S0mx6x72O8caBUNud,New Blood,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,4/3/2020,Ultra Records
30o01X90AyE5VK01ndBnUJ,Beautiful,Avenda,4K55ith2dRcuXzVMy4rkLH,4/3/2020,Avenda
31bmr5SE0qrrIPhjGbnwKP,After Hours,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,4/3/2020,Republic Records
31JGQV6fd2OBohSQciocnR,Humming,Starbuck,7xiW9eaeH4E6DSiHmsVZOU,4/3/2020,Starbuck
33cWYZPCiMEy0l4Au1kQrU,stardew,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,4/3/2020,4AD
33ktNJWlX95YzcCy4WS0Hu,Sheets to the Wind,Tobias the Owl,352x0b1eSzA09D2JGfP2ec,4/3/2020,1615304 Records DK2
32o3czXETZJk82llYMnbq4,Lambo,Moonkey,3qiQUUvazYmo7tBgQeb2rf,4/3/2020,Nacional Records
2uVNn2pFpDlx1XrFcEfary,Favorite Place (feat. The Band CAMINO),All Time Low,46gyXjRIvN1NL1eCB8GBxo,4/3/2020,Fueled By Ramen
2vHOCV5YErCA8ypUwHozcA,ON FIRE,JOYRYDE,24neLwyYRyj4ItaGnFeIT0,4/3/2020,HARD Recs
2v9EKFm9RZIWCIaoUW2ntB,We Can Hide Out - Mozambo Remix,Ofenbach,4AKwRarlmsUlLjIwt38NLw,4/3/2020,Elektra France
2v7XCNwTA4yXlEJxBzzU9V,The A Team,Fets,0GJ3FYu5TXpDjqvPs9iA4u,4/3/2020,Strange Fruits
2uYFtULVbNM8bfpXVaiQLG,Videos,I Know I Know,2h1bH6yGBBd68pHNoOrPCx,4/3/2020,685311 Records DK2
2vSbhLRMmdJgT79122H8aP,Basis,Oruam,7hswPtRs02dG03rVj7wQBK,4/3/2020,Oruam
2vNLhSfJKPVKsZNFPsjeyB,Yes,Pierlucien,22l5gf0bVPdXRXKkhkiRIZ,4/3/2020,Pierlucien
2vQFW3UySDMLqQYgnQ9l86,Comptine,Sarah Coponat,58O8ofa5HggGnIPuu3Oo7U,4/3/2020,Coponat Records
2WQzb59VeX5jvp6j0rAbyn,Ill Content,Maya Stone,206gWd0qXha9qdKKi6EtNd,4/3/2020,Maya Stone
2X0P3Dw7IvpYG4LtQkGZI7,Kire,Lost Prince,23kzag3jmFxPLJbXO4g3VG,4/3/2020,Axtone Records
2Wwr4Ja4brnLKhZxoXRN7l,Tell Myself,Diana Gordon,71Ug2zQHWlJFjNCK8swHfL,4/3/2020,Warner Records
2WZpJ3rE39p5BSxyKTKzFa,Sunday Morning,Jae Mansa,3Z5vCSzpgufecPOJIXa08d,4/3/2020,EOARN ENTERTAINMENT INC
30HlhVY5Etp9ZkfyMwlWzQ,Red Dress,Emily Christine,4nU101l8bZks1zgVNc91aS,4/3/2020,Emily Christine Music
2zhz2ksXX8MljIvzI9rj8n,WATCH YA TONGUE (WYT),Alfa Simmonds,5owZ0gYUGjkskOvxuPIIKF,4/3/2020,Alfa Simmonds L.L.C
2z4jrujJAEKXB8yNP3rMBS,Damaged,Lester Sanchez,7jIeZCCoiNvD6a7RxFbddM,4/3/2020,812551 Records DK2
2z81IGdOL54S59AUdcFkw5,Clumsy,All Time Low,46gyXjRIvN1NL1eCB8GBxo,4/3/2020,Fueled By Ramen
2YUdFQ1xXAVPGHBkKEaRFn,Plexi,Stan Lane,681A35CJ22Hv0Spq2K8YWI,4/3/2020,Layup Entertainment
2YlK5QOMovLtTN10pWAYyd,Daytona,A$AP Twelvyy,0tPjSrb43a58uznKru1k2P,4/3/2020,Last Year Being Broke(n)
2y5zOWmHfQsDeo5pDI8qrW,Won't Give Up,Jordan Max,7mJOpa0R9YYi7vTqMCBeJb,4/3/2020,Jordan Max Records
2XwJ2JVehz3Htc2r8Uv0k5,Eine Nacht,Ramon Roselly,4IGHrMehf0qXOHkKxECWAn,4/3/2020,Electrola
2xvZ5gLJ58o0E68XskmKeO,Galaxies,Nassa,5H8UwR3mPtzBOlZiPteCFD,4/3/2020,NAsSA inc
2XXfb3FToGrAOZKGJ1Nwhj,WHITE CRAYON,Athletic Progression,2BBIIe7eBYThLcIrZGZb3I,4/3/2020,HHV
2XygKVvfpUpIsadEsZiKJq,Skies Are Blue,Stolen Content,5DFvlopDFAlGEF3jC1oHQS,4/3/2020,NST Records
2Xweq1re0Foy8jorDIGbtV,High Fashion,Kelow LaTesha,6oUUlugyY0JajHnw3FYAKb,4/3/2020,Kelow LaTesha
2xPQ0FgyKOkrzAOkTuwWtT,I CANT WAIT,DROELOE,0u18Cq5stIQLUoIaULzDmA,4/3/2020,bitbird
2XSXzvFJxxJABAvTYD77BE,Torch,M. Ward,6nXSnNEdLuKTzAQozRtqiI,4/3/2020,Anti/Epitaph
2Xmv6iQ2rzfvLQwaQvoY4V,The Passenger (LaLaLa) - PBH & Jack Remix,LUM!X,0TKFPt9w0AAEnhB9bd0pLy,4/3/2020,Spinnin' Remixes
2XMvYv5YlJEKZSdQhXI7EX,Sorry Not Sorry,Key Latrice,6JGlORAmHmohJyv0NFlCgs,4/3/2020,Royalty Sounds Entertainment
2XCJSzcMKnGfgdJS0PtPkg,Get Happy (feat. Mat Zo),The Knocks,2x7EATekOPhFGRx3syMGEC,4/3/2020,Big Beat Records
2XdGXvlyYtTlyMgpjXQMUY,Lost In Space / Great Scott / 22-26,Thundercat,4frXpPxQQZwbCu3eTGnZEw,4/3/2020,Brainfeeder
49sY7JOEQoKCOVDXGJQUpJ,Primal - Turker Remix,Shunus,4P7o3DFLqWFMDppk0q9NvE,4/3/2020,Art Vibes Music
49rgOo4U6rPw8TLmkADUW2,Tenero,7&Nine,3KrbWefSRojrufNTqBI1wy,4/3/2020,78NineMusic
49nrB0VZq46Xai9nfizSvg,Chances Are,Lames,0YOqUYaXpo6wSaYPn3jbyy,4/3/2020,1530351 Records DK
49BCr143akjSNHtDQJBFRZ,Something to Lose,DYLYN,3hOdLrtKdSs3AEuwcR7ses,4/3/2020,HOME Music
4BerEwKV2FDiw50F7014Ik,Tonight,CHEBO,3pVkPq0yX263AX3usK5HXz,4/3/2020,CHEBO
4BF0YQBOMkrqhev41JuTmN,Somebody Else,Loote,00TKPo9MxwZ0j4ooveIxWZ,4/3/2020,Loote Music / EMPIRE
4bHi65C1Po1r2i7lib9njm,Sunrise,Ian Glass,6SxnBEpo5hcW7SHrWCmzrm,4/3/2020,Before Records
4Bf45FouHEPyMXUzXHtVro,Fck It Up,Mavi Phoenix,0Lt05xaSe2ACmAiSkIdcSm,4/3/2020,LLT Records
4C0ink0ZeeOrJbDOZBGTI2,Bacc Trappin',T Man,2qc3ARdNE4UUK8tqE9SxF3,4/3/2020,Liferdef
4bWl11ZXEY0C3Du5HYwFmE,What's the Move,Hitta Castro,6LCNe51jAtBuorGsvbl65o,4/3/2020,Hitta Castro
4c8UTJVDqtSkcVp00DzNRH,Don't Go - Radio Mix,Tom Mountain,7ErBHi4nYGSqhT8XmsDDIT,4/3/2020,ZYX Music
4c9353f3wlw6WTk3qWdTrc,Do It All Again,Sam and Sounds,3X8yPl8ntOiAtXr9cZKD8u,4/3/2020,Ford Manor Music
4C6QPMHnMck6VZYM0t5UMN,Isla Desierta,Ainoa Buitrago,4K2wdPQkTRDesavmN66Zk7,4/3/2020,WM Spain
4chSRXrdadYm2ujaCyP3Cf,Super Stars,Yves Tumor,0qu422H5MOoQxGjd4IzHbS,4/3/2020,Warp Records
4cHDvM5zaKfabQaW2wAT1x,You Do You,Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,4/3/2020,Mad Decent
4eglgrqqS6OXMVOZYQ7fcO,Bigger Fish,Blacc Phoenix,3rkiG0Thq2XUUW3U6C5L5q,4/3/2020,Indie
4EMiWVZ8Eljmmtd2AQWluq,Can You Hear Me,Siki,1KoOT4dy5GiCPEnC5pUKB5,4/3/2020,Siki
4flTh7WvCEJEjkRN6qLawz,Dream by the Sea,Seb Heart,4eaFfMoSIsblL3UN33ucQq,4/3/2020,Independent
4fgfxgEXJHNV8nZuu5L6nt,Believer,Crazy Fluke,1mVwhF4BGCmj165LyEHVKT,4/3/2020,New State Music
4FcAmR1yb3lyan5rG7Xnse,Tesla X,Jersey Demic,0OncXOdCljOtYawArC2GRI,4/3/2020,"Jersey Demic, LLC"
4Etlg74RRFx2jJYof8CoAn,Panoman,Elite Tennis Club,3xood8KVtqdEttKi4fbmsC,4/3/2020,One Two Many Records
4F8eiNX7l2xps5M4uD1Srg,peacefall,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,4/3/2020,4AD
4f3e6HRUIu5Ub2mcwu8god,Glockada,NGC Daddy,2iNFFCEAFdfAV5hPdpMk6x,4/3/2020,NGC Records
4CwGmlHWPlWFpRvNKtqLmY,MogaDishu,The Geek x Vrv,4JhjlqgMbd4RlrT81VoTIF,4/3/2020,Synesthesia Media
4D4oB9iQGMjwfLpTGTBNNU,Monster,Nico de Andrea,3h1aCZ3gZ4zIWxnsxcBrPD,4/3/2020,Unity Rec
4cMDLbRZGitrAEGm0OsNLz,On My Own,MrWhite,4HD8ewNDLIhBO5f0N15J2h,4/3/2020,Morph Records
4Cvvg7QqqA8PKZKlQCCgdR,R.I.P,Vetta Borne,1abBE3BrkgQYrBpcgqrAws,4/3/2020,Vetta Borne
4cUeK4PpHOQUeW1vHh2ijd,Water is Wide / Wusuli Boat Song (乌苏里船歌),Wu Fei,66VaD5GG0umqpfIIJyuYts,4/3/2020,Smithsonian Folkways Recordings
4cRTXNfO4qPAVIKOWbEPL1,Closing Distance,7 Hills Worship,0SLXOHoqcGPOsH9RZETtp1,4/3/2020,7 Hills Church
4DHAeAJHOQXCmhgPBZrUQD,Crazy in Blood,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,1F7QDWyZTLGzkyGLgFjEhU,4/3/2020,Rocket Recordings
4dky0pNHtEHJyx4FbWfMnX,Stuntin',Sully,1bFUHThVEOIixkg7pKJ6VK,4/3/2020,Wakaan
4DXgIcOWdDaKgSJlVrGwYV,Lolita Lélé (feat. Batuk),Les Gordon,4UqXejsLj7uwZmzQ9vkmg8,4/3/2020,Arista France
41sX9GPdfG05Qj7MusmO5i,Scarred Hearts at War,OpenSoul,2v4sH8oC1yafooiSQDNIfx,4/3/2020,Artekal
42ehiFrtg3HTnc4ywy8Cvu,Get A Bag - ANGELZ Remix,DJ Cruz,1vMCVvhSQLakB4sO9tCDLb,4/3/2020,Unashamed Records
40vqgpeF0uGbS9ZLZi63eO,On My Mind,Chris Grey,0F3maSKfGGVtfATaAyeyPG,4/3/2020,Chris Grey Music
416TVAfF9ENParaGpCflFC,Riddle Of The Sphinx,Absynthe Minded,6AVfW2Y10P7zqLC6Z3O0xj,4/3/2020,Sony Music Entertainment
42s9eBX2Mtje5YQoHEulUc,Hold Me Down,DJ JanKa,597IQqn9YqZXmXGCuhsyJG,4/3/2020,1306650 Records DK
42ytU7nUEX0di7s5iWN8se,Just Add Water,John Allan Miller,3OA83BpwDodzEIX46SnrXt,4/3/2020,SMASH 30
433p6PcL9PvCDcfpOMjUra,Descente,Polices des moeurs,5hlBR08v1iv5p3wzHDJQxd,4/3/2020,Mannequin
43ipTneDbvVw8uBildCABm,Tecky Dream (Audiojack Remix),Junior Jack,583EYzsIVCz1HsEKZbuJ1k,4/3/2020,Adesso Music
3ZTAmA4LY1wb10i8yOKXJI,Get Away,Púr Múdd,2xe5h8nbHc1yYGKUVL8zce,4/3/2020,Frequency Music
3zQXuYV615z3uFS9yvt8iC,Tu Lembra,Mc Nathan ZK,3H6EeCzAFfNTCayLXuZWdE,4/3/2020,Mc Nathan ZK
3ZNUTqogBIAOxyFE34FlRu,GOT REAL,JOYRYDE,24neLwyYRyj4ItaGnFeIT0,4/3/2020,HARD Recs
3ZQ3kDvbNYIZI4uR1qQHII,August,Intelligency,6DdgtZYlUGNzjqkdCqvmfB,4/3/2020,Warner Music Russia
3zNjhFU12giVNTofthrpzb,East Coast,Mike Mulshine,3eoolJU80fzzCSHcJOwN2g,4/3/2020,Capital B
3ZEBvmvHKevy0zOXneYrf0,Never Goes Away - Kerfo Remix,Leena Voxx,7L9dGOg3sL8wVJwN90F45O,4/3/2020,51Den Music
3Z3XcgjSBSfll1CYgH4V41,Love Language,Peyton Stilling,7oX58BLYNYrzj11R82ep2K,4/3/2020,Peyton Stilling
4539EmV6WIhMAVGhEQOQJl,Sinister,Drezo,5uiDE9y1o7EEyDbNBo6vl9,4/3/2020,ALT:Vision Records
44ojSkwMRjy7GRAOdKkNKz,Desde las Alturas,Guitarricadelafuente,0oBiYchunKTMDesVICwrvL,4/3/2020,La Oficinica Records
43U2OP7hqD9bPHoyC0gIg3,I Wanna,The Lovely Eggs,4DO9uZBipcWHEfMXo87yhS,4/3/2020,The Lovely Eggs
44D9H8esdHlrcxFG1cPjki,Dolly,Jack The Underdog,5SAYvojx5xHsRISXBOZz0A,4/3/2020,Dog House
45O7eg9cqBc81qhOS9jABA,Morfeo,Santa Salut,75vabMROpVyiTX4wv3iHFH,4/3/2020,Santa Salut
46LTVjLqpwAgdQLdMSLX7k,100% Cuticle,TOKYO MARRY,5wsmB9gQ6XcLQPPJ6qCeRp,4/3/2020,Bread & Cake Records
46LX0sSwIU4GFLcj23ZfMA,Gospel For A New Century,Yves Tumor,0qu422H5MOoQxGjd4IzHbS,4/3/2020,Warp Records
46nNdijPgmLNogn4v6cMa5,Bullets,Ravi Amruth,5kQqoWaBqrLGxB7Ed2VmwS,4/3/2020,Ravi Amruth
47d8yvTZEIbYUF6APxoEoy,Too Dumb,Peel Dream Magazine,0Un1afF0WG8Eh94e1NqOEd,4/3/2020,Tough Love Records
47N4xRBjtdqmwmoL3cZXar,4AM,JOYRYDE,24neLwyYRyj4ItaGnFeIT0,4/3/2020,HARD Recs
48zyUMEijWA5dgwD0QRXen,Maldad,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,4/3/2020,Ultra Records
494nUtPnMz8pYy8du0nwXA,Wondering If I'll Ever Come Down,Lemaitre,4CTKqs11Zgsv8EZTVzx764,4/3/2020,Substellar Records
489FuQaGMhfGz2OIVM0qnJ,Rumble,Slenderino,1rX0UQ4xdtxlSP2MlP7wQb,4/3/2020,Slenderino
48Iq6k1seDMe2LprI8zKu0,3 on E,Vulfpeck,7pXu47GoqSYRajmBCjxdD6,4/3/2020,Vulf Records
48K4qRxGRYdNuKUqOE5Hmj,A Road to Starlight,Dodenskald,4rmAXs2fZ41wZzYge1VSXQ,4/3/2020,Yellow Rhinestone Records
4jpVScIKmF7kUXkrJrVup3,U Turn,D₹V,5CUHx7NllJkKuAzrYIikDE,4/3/2020,₹ECORDS
4K9BEykCbkN1y0by5VAruR,Ich würd' lügen,KAYEF,4hXT6A14n901v8DU5Of337,4/3/2020,KAYEF MEDIA
4K9JITdnas1SQSq9O6wTSh,Ardent,Les Gordon,4UqXejsLj7uwZmzQ9vkmg8,4/3/2020,Arista France
4k5gHcYekyJoZQfkvp9bFs,Oh Ooh Oooh,Syn,5qZVgwVywUwH7gMghMPA7V,4/3/2020,"SynCo Entertainment, LLC"
4KFbHyhhjZABdfXKaUZdgH,By Your Side,Omar LinX,6fSNDuge2fLINdnCCbpZx6,4/3/2020,Jackie Boy Inc.
4J2fVVnDhxpKE8Khy9AZAr,Nothing You Can Do,Taptone,4YufGoZSIOTiPSh8KqPYT1,4/3/2020,bedroom collective
